COVIDSeq_Seq_ID,Sample_ID,Date,Site,BQ.1.1,XBB.1.5,BQ.1,XBB,BA.5,BN.1,BF.7,BA.2.75,BA.5.2.6,BF.11,BA.4.6,BA.2,BA.2.75.2,BA.4,BA.1.1,B.1.1.529,BA.2.12.1,Delta,Other_recombinants,Other,Filtered_reads
I101948,AWMP81,230417,ASUP02,0.706548012,0.048152423,0.922546493,0.305583353,0.839092272,0.014584501,0.347958111,0.780520597,0.090448287,0.428453153,0.112497579,0.081791357,0.893184875,0.719318757,0.821860217,0.665552146,0.949359931,0.587346953,0.164359512,0.403463435,0.588854478
I101949,AWMP82,230417,ASUP03,0.480623103,0.864847556,0.487395756,0.323180059,0.399384212,0.113803681,0.492081389,0.92015334,0.149868968,0.699916108,0.699282769,0.727493127,0.475005197,0.550113695,0.551613588,0.718674526,0.616362391,0.012176174,0.349751432,0.102888538,0.576054986
I101958,AWMW40,230412,ASUW03,0.770928411,0.388931647,0.720062166,0.707468332,0.252703622,0.280871208,0.119412133,0.912194584,0.53733341,0.992694615,0.527345199,0.667177012,0.493725537,0.806205694,0.109094851,0.813884967,0.21407897,0.687447913,0.778690318,0.190473182,0.747328639
I101932,AWMT581,230417,ASUT02,0.240604655,0.182723041,0.742346496,0.559925697,0.380758245,0.749393052,0.662594789,0.153465484,0.574568019,0.270513097,0.355742263,0.806156635,0.197116251,0.017248397,0.942338351,0.167597456,0.331624242,0.323970293,0.504816852,0.98311996,0.477556603
I101930,AWMT579,230417,ASUT05,0.924179045,0.841895641,0.896949874,0.631967312,0.970708798,0.517338488,0.373067501,0.324823933,0.526622772,0.959094412,0.012926691,0.712188188,0.236700783,0.563816954,0.63237844,0.987376519,0.096300263,0.649516752,0.222876884,0.977878952,0.723056778
I101709,AWMP93,230424,ASUP06,0.113387122,0.398081723,0.36287084,0.634873778,0.912231444,0.780996626,0.528181466,0.354872357,0.202428466,0.562540075,0.625501492,0.387752152,0.975314532,0.694483669,0.876371999,0.484677301,0.059579197,0.145170004,0.784650582,0.278169832,0.413544327
I101692,AWMT603,230424,ASUT08,0.421904515,0.585214348,0.897315341,0.204756053,0.307563657,0.570729906,0.63800928,0.268406388,0.839674582,0.65045684,0.443156216,0.367993277,0.775587586,0.382033562,0.198782265,0.977439912,0.271061134,0.334891754,0.017878676,0.915321087,0.835805402
I101943,AWMT592,230417,ASUT14,0.103238537,0.790289645,0.302646813,0.328981541,0.315816712,0.461683916,0.544098648,0.250328622,0.093128388,0.374524685,0.935056494,0.161416786,0.500328408,0.619725909,0.770115391,0.343095851,0.375159027,0.10693604,0.755955982,0.616731004,0.917729587
I101702,AWMT613,230424,ASUT21,0.859735116,0.269012062,0.54502254,0.408643955,0.730247376,0.385323088,0.801219269,0.330593334,0.482645399,0.745341964,0.122354294,0.005332129,0.385798498,0.010225829,0.974793646,0.782508064,0.954702668,0.889578439,0.694358013,0.149751048,0.996487426
I101695,AWMT606,230424,ASUT19,0.549551502,0.841330345,0.970147699,0.768386092,0.789212303,0.708071857,0.103708911,0.005740509,0.651101485,0.038369465,0.532564391,0.27218953,0.41328158,0.23103045,0.614880346,0.02703503,0.417185319,0.611840092,0.026931554,0.620954465,0.148058324
I101704,AWMP88,230424,ASUP01,0.080658305,0.00531024,0.974978341,0.832887907,0.732478018,0.318186335,0.374316937,0.859261594,0.582624498,0.272301002,0.190200802,0.610537265,0.061228973,0.091454837,0.785141731,0.400356332,0.318107241,0.321475478,0.388279124,0.868501156,0.520813946
I102328,AWMT633,230508,ASUT01,0.072100462,0.535855562,0.639632109,0.046755276,0.300184562,0.709024505,0.789834912,0.68499566,0.698127139,0.468408465,0.832852294,0.802990189,0.659782891,0.177404593,0.485035645,0.727918001,0.698469559,0.499655902,0.452378699,0.740214713,0.424445653
I102312,AWMT649,230508,ASUT16,0.649245026,0.974562035,0.461963302,0.431155136,0.061552049,0.952159772,0.482325918,0.949741255,0.648313265,0.714339343,0.889653138,0.08350126,0.115809752,0.996974667,0.38119568,0.453310106,0.358481475,0.448006108,0.772987886,0.22250615,0.679381652
I102327,AWMT634,230508,ASUT05,0.496041687,0.628051476,0.688231199,0.721715931,0.283553762,0.17145486,0.536497668,0.766806554,0.190327749,0.170468316,0.513643575,0.849719674,0.323525731,0.968615123,0.051490956,0.984637035,0.245006087,0.959113466,0.639609401,0.125724565,0.130976013
I102338,AWMDT19,230503,ASUDT01,0.071537469,0.232059257,0.77654188,0.413685534,0.19740231,0.629885046,0.595530313,0.419137942,0.283807806,0.208365377,0.540400619,0.300739763,0.109540535,0.734214521,0.887227195,0.137183469,0.977849388,0.318526293,0.359790182,0.914106491,0.369264841
I102305,AWMW57,230503,ASUW05,0.410528197,0.002596181,0.284974974,0.961861903,0.997615858,0.505391795,0.343105067,0.794462104,0.128250125,0.358704856,0.779819112,0.567768205,0.523826533,0.330860871,0.970620281,0.941692211,0.46702346,0.368612363,0.893362931,0.060508836,0.608489173
I102320,AWMT641,230508,ASUT09,0.18739411,0.90945032,0.965986616,0.394091698,0.226635478,0.842703153,0.722270745,0.636385629,0.458431435,0.759005366,0.238120942,0.184394054,0.047948436,0.849749681,0.354749602,0.404220182,0.24902694,0.280193816,0.705071395,0.501309086,0.43948609
I102317,AWMT644,230508,ASUT11,0.115314576,0.81916499,0.391189251,0.248329478,0.765441024,0.645443793,0.925790971,0.756276843,0.556298966,0.143329928,0.485680757,0.852420731,0.884128559,0.995471729,0.053149028,0.145608473,0.961378226,0.542222253,0.815108126,0.607560809,0.586004765
I102315,AWMT646,230508,ASUT15,0.626532324,0.993776541,0.260742557,0.154833972,0.637054868,0.672249504,0.563139498,0.392592883,0.225941004,0.973430999,0.079261156,0.373596253,0.115206314,0.175178189,0.039354197,0.912602269,0.897531158,0.365633128,0.987051398,0.729218709,0.686017747
I102321,AWMT640,230508,ASUT08,0.886382058,0.11679271,0.873044947,0.848177693,0.209799042,0.214878133,0.059716622,0.068012729,0.645005355,0.295095059,0.975913996,0.677000558,0.318162691,0.875695089,0.681532362,0.798797626,0.680178101,0.495467543,0.485236689,0.301381872,0.774972988
I102337,AWMDT20,230503,ASUDT02,0.379909071,0.220975029,0.622738431,0.196599925,0.675732269,0.237335176,0.261126564,0.025311121,0.056417593,0.33935535,0.795151284,0.195722291,0.124019236,0.179579966,0.174612033,0.86617833,0.241651557,0.849611105,0.945946375,0.221641571,0.984338376
I102311,AWMT650,230508,ASUT21,0.878718302,0.348931412,0.499012179,0.269085105,0.072170524,0.913838973,0.530643133,0.744727934,0.563823459,0.022186642,0.155582364,0.977938608,0.858237016,0.710912741,0.128835279,0.133307419,0.264732381,0.28334571,0.320767249,0.905762378,0.113316393
I102334,AWMP105,230508,ASUP03,0.726375143,0.333625573,0.902783692,0.718641557,0.565349462,0.994235196,0.30272551,0.453782148,0.959441323,0.528291467,0.782819061,0.942448213,0.273023492,0.25816562,0.058783017,0.29430877,0.372966978,0.913325547,0.371012692,0.751359211,0.479461104
I102323,AWMT638,230508,ASUT03,0.978728034,0.771155838,0.701094464,0.578077962,0.586050556,0.485961341,0.428449191,0.459541978,0.23738415,0.016863253,0.201867262,0.798340917,0.044147578,0.644149793,0.059133081,0.864055668,0.138958676,0.60094497,0.538198027,0.153943413,0.901617658
I102325,AWMT636,230508,ASUT02,0.941242733,0.3773696,0.690118422,0.77635344,0.312343875,0.348208086,0.867710102,0.320618287,0.643520286,0.66231957,0.406878298,0.335149329,0.533775303,0.125559408,0.335173258,0.821985003,0.564775313,0.292115281,0.990265407,0.237461234,0.687293102
I102313,AWMT648,230508,ASUT14,0.106775637,0.413579965,0.033149337,0.379535246,0.305366063,0.894746344,0.080580812,0.537690873,0.042617812,0.774698908,0.342149553,0.980728733,0.580354655,0.341234028,0.745529248,0.87426612,0.479729101,0.652030663,0.429749627,0.76450768,0.98741913
I102333,AWMP106,230508,ASUP04,0.469529604,0.83610525,0.680124935,0.396529251,0.774191493,0.004519234,0.415160654,0.572534087,0.687607246,0.209824858,0.195642012,0.791110778,0.859232586,0.578127215,0.75148752,0.682604122,0.581235115,0.338120895,0.880255913,0.90271059,0.674668877
I102318,AWMT643,230508,ASUT19,0.929492131,0.353629294,0.649377317,0.292731861,0.642430273,0.025009577,0.88161184,0.058638855,0.806418442,0.288284905,0.176785924,0.325976909,0.029337739,0.350956543,0.643694531,0.206307681,0.845439448,0.001697904,0.629623728,0.254996358,0.336330081
I102335,AWMP104,230508,ASUP02,0.324273389,0.946338703,0.985010377,0.672828071,0.889153632,0.116052479,0.087653591,0.590184596,0.163352132,0.356073425,0.143359518,0.126035153,0.369125803,0.854335131,0.584691056,0.164863909,0.994542692,0.813741665,0.647411796,0.245489444,0.686163424
I102326,AWMT635,230508,ASUT06,0.598650739,0.293939676,0.034794738,0.542175875,0.612487486,0.105480994,0.413420056,0.837664432,0.334245454,0.792393042,0.664240418,0.538641008,0.272609616,0.336364831,0.930113971,0.309780273,0.600109281,0.220476523,0.486341327,0.757055994,0.38898278
I102322,AWMT639,230508,ASUT07,0.957901316,0.977048185,0.22831478,0.436788901,0.75138988,0.001981834,0.301454407,0.405597756,0.933896079,0.859913189,0.041481379,0.637028365,0.337526096,0.765156509,0.718021903,0.037128378,0.115740587,0.512351954,0.435665226,0.355501212,0.518184271
I102314,AWMT647,230508,ASUT20,0.731522178,0.713968771,0.079301286,0.237774772,0.458946628,0.361634461,0.508622801,0.6981976,0.452425256,0.494443294,0.551559837,0.684869239,0.239742388,0.286695961,0.963869898,0.273365924,0.809782124,0.27165462,0.420242916,0.59471465,0.797810673
I102308,AWMW54,230503,ASUW02,0.584603585,0.726522648,0.362717951,0.111393738,0.402440153,0.470416552,0.688320638,0.499869412,0.049701222,0.651421774,0.65055615,0.23914969,0.228221031,0.00689905,0.892154545,0.382115407,0.076204136,0.841002868,0.342090001,0.390838448,0.86561699
I102324,AWMT637,230508,ASUT04,0.603348834,0.384734157,0.286970367,0.058855428,0.560774982,0.810501859,0.809667143,0.191274922,0.73549317,0.490355453,0.760183756,0.343015717,0.061084419,0.67567801,0.221848414,0.716126544,0.410736359,0.358172224,0.39827902,0.31777695,0.532340962
I102319,AWMT642,230508,ASUT10,0.932582872,0.339641606,0.585494976,0.69993047,0.636309101,0.212646345,0.670768405,0.680160025,0.098448123,0.173151465,0.059374231,0.685592881,0.246048459,0.677789154,0.935671275,0.913324159,0.274369603,0.549079942,0.655335431,0.795408172,0.626345825
I102329,AWMP110,230508,ASUP08,0.647148948,0.887352567,0.56777969,0.036025521,0.578694971,0.915509132,0.769167398,0.55138108,0.967914585,0.906672506,0.063367297,0.686495171,0.05978716,0.333192611,0.700708698,0.254283791,0.977290754,0.948168085,0.074183078,0.078250195,0.844455171
I102309,AWMW53,230503,ASUW01,0.378799235,0.102898164,0.221277616,0.547812997,0.518932498,0.546120638,0.85869248,0.058672894,0.887389868,0.955531477,0.734685541,0.802781346,0.631392917,0.397469216,0.092280269,0.588361643,0.008670602,0.482824071,0.92554305,0.681859529,0.80516169
I102310,AWMT651,230508,ASUT17,0.064916782,0.910119278,0.441257525,0.094098394,0.102781071,0.767926124,0.823603678,0.294995997,0.39952883,0.78272956,0.176719814,0.114213926,0.829322875,0.346428042,0.714810885,0.489758363,0.954706931,0.162164985,0.108252802,0.001000362,0.662085295
I102331,AWMP108,230508,ASUP05,0.845916694,0.291132826,0.938509302,0.059205138,0.267285797,0.13392524,0.855502655,0.495460009,0.447401219,0.456787912,0.497646963,0.981882552,0.270169088,0.363375977,0.530926041,0.717865781,0.235654672,0.730313006,0.088608543,0.695402255,0.209578942
I102332,AWMP107,230508,ASUP07,0.686181584,0.199542441,0.947714492,0.862461714,0.194377891,0.90798794,0.692489087,0.689529813,0.469027096,0.855035139,0.923220185,0.243068467,0.129436741,0.455722711,0.637181365,0.519719227,0.148552091,0.395772458,0.665255469,0.832878225,0.751759047
I102316,AWMT645,230508,ASUT12,0.276804977,0.062983212,0.224479893,0.103419699,0.822620327,0.299565056,0.037134752,0.104188772,0.590597588,0.700594034,0.137322088,0.897208401,0.913086768,0.362779875,0.417012437,0.023093417,0.127118801,0.706956764,0.779464626,0.445734338,0.330247347
I102336,AWMP103,230508,ASUP01,0.927058151,0.683729062,0.38987694,0.154146281,0.157192804,0.766760256,0.798907253,0.45865875,0.052816526,0.719844236,0.499304733,0.305595139,0.759848179,0.236847479,0.297281378,0.762309096,0.337887911,0.764886221,0.27218136,0.82162544,0.66509703
I102306,AWMW56,230503,ASUW04,0.729980131,0.422579613,0.075714428,0.341960199,0.239306328,0.741093662,0.826498416,0.605095481,0.675456188,0.016424903,0.457854315,0.377265089,0.262334029,0.242246261,0.686750079,0.051768041,0.103180051,0.390067737,0.233329077,0.466790859,0.192316991
I102330,AWMP109,230508,ASUP06,0.124324926,0.272639707,0.918337616,0.535985236,0.015277554,0.103444166,0.553410419,0.052144057,0.950208597,0.542509158,0.242700022,0.13444258,0.602641617,0.202577938,0.659677141,0.295096892,0.732800772,0.243871769,0.050750825,0.401687394,0.604434669
I102307,AWMW55,230503,ASUW03,0.155371966,0.710161579,0.815563594,0.71982549,0.637548014,0.314850325,0.387403014,0.866726738,0.518287928,0.664206373,0.08780534,0.580025061,0.933102161,0.250049542,0.220536702,0.077886131,0.92877578,0.05823688,0.766320822,0.673133241,0.94930754
I102556,AWMP111,230515,ASUP01,0.478939021,0.87354389,0.615214998,0.555983023,0.066046309,0.103919971,0.525091164,0.54039971,0.675351449,0.152844607,0.141926156,0.484221456,0.355711992,0.082119337,0.003802567,0.623167636,0.401933792,0.461292255,0.421060062,0.023764363,0.437016615
I102568,AWMDT21,230510,ASUDT01,0.236498449,0.716184805,0.972914943,0.674211174,0.933328219,0.721994732,0.330350131,0.463386254,0.382367036,0.035789997,0.883904196,0.700278395,0.450618062,0.960685614,0.549508904,0.501975773,0.092901744,0.523170456,0.719643675,0.185497426,0.276331865
I102554,AWMT668,230515,ASUT21,0.38214008,0.081308301,0.36981933,0.197300132,0.550704294,0.554045012,0.270449027,0.380729186,0.927411723,0.840214395,0.861447,0.05035037,0.18230324,0.168767866,0.674010952,0.155856209,0.421201976,0.3843674,0.747273424,0.320853663,0.848446725
I102545,AWMT659,230515,ASUT08,0.191572237,0.73328526,0.6279415,0.316853897,0.04957344,0.109006693,0.34081023,0.086541047,0.916104461,0.009478277,0.770795625,0.559828112,0.632768645,0.643671239,0.662687379,0.39036599,0.75684441,0.042157004,0.886246705,0.96570794,0.358565249
I102567,AWMW62,230510,ASUW05,0.787454901,0.734505167,0.827604626,0.027776912,0.720907367,0.305767105,0.188028473,0.206835439,0.3243419,0.112662063,0.57501797,0.214759158,0.967933491,0.229974148,0.981090858,0.599133177,0.386272534,0.693993751,0.652468311,0.595135643,0.656743223
I102555,AWMT669,230515,ASUT17,0.676267962,0.148540537,0.929539523,0.535511972,0.882148076,0.480614373,0.351710583,0.707998254,0.923107955,0.644957134,0.835699019,0.910879505,0.361456562,0.129476665,0.065481464,0.869211935,0.124808514,0.226136584,0.778632513,0.879668509,0.901002481
I102565,AWMW60,230510,ASUW03,0.86996449,0.306548357,0.053317228,0.508474356,0.858733178,0.471230665,0.196194238,0.490902711,0.720554487,0.79733874,0.678839849,0.609285584,0.947059027,0.498569384,0.794460306,0.729054344,0.41518355,0.254657334,0.803449702,0.485576463,0.367219996
I102542,AWMT656,230515,ASUT04,0.569811222,0.684178312,0.463238996,0.376606129,0.952191187,0.686749773,0.630932632,0.371508266,0.119025649,0.312159889,0.344460666,0.385417095,0.068760974,0.502363738,0.315205812,0.892045687,0.993938251,0.418322696,0.985929073,0.754864312,0.833816452
I102543,AWMT657,230515,ASUT03,0.119084656,0.065799248,0.45053583,0.804484167,0.509611801,0.718556537,0.808086473,0.354708346,0.231215163,0.144160652,0.368321699,0.602150625,0.190153721,0.007921368,0.915726321,0.283539011,0.272167624,0.791334629,0.783086887,0.134933866,0.003135315
I102566,AWMW61,230510,ASUW04,0.22105273,0.073694331,0.846469284,0.364864607,0.88984744,0.105028135,0.448447041,0.181403348,0.649277002,0.2916014,0.231455216,0.851033395,0.098639261,0.631852984,0.005000222,0.893663162,0.805995105,0.838653763,0.108673906,0.670582071,0.833806871
I102553,AWMT667,230515,ASUT16,0.162688578,0.474820752,0.387274764,0.308295481,0.421999611,0.265461699,0.776299064,0.45032474,0.691153642,0.074646884,0.123245664,0.560812611,0.092624538,0.462966629,0.520485508,0.580319569,0.476586066,0.47663916,0.967533124,0.013795554,0.63616964
I102563,AWMW58,230510,ASUW01,0.995428399,0.975618108,0.52337275,0.469934698,0.274283765,0.732357634,0.117238821,0.262873876,0.537087488,0.153003422,0.411688719,0.805568451,0.408301253,0.684388921,0.119534568,0.236915365,0.686975169,0.608151679,0.16919016,0.361089577,0.900375973
I102550,AWMT664,230515,ASUT12,0.341195993,0.015214392,0.27287718,0.281961038,0.113728983,0.162665386,0.201384255,0.94561723,0.57589944,0.229273575,0.271246227,0.029096597,0.735810574,0.129629803,0.61468095,0.000955113,0.733869752,0.896531705,0.704205048,0.627352503,0.943095651
I102559,AWMP114,230515,ASUP04,0.077672432,0.025235578,0.025659253,0.049582891,0.057477663,0.777245171,0.914645394,0.163670964,0.329824209,0.886488725,0.669486681,0.629293938,0.301340222,0.225801658,0.888523964,0.420697664,0.439994456,0.898022811,0.427674115,0.831737316,0.648944977
I102546,AWMT660,230515,ASUT09,0.2270137,0.912240995,0.34630767,0.326956969,0.775829574,0.18399117,0.253344332,0.947213225,0.359125721,0.923196631,0.212612286,0.760151509,0.684372892,0.798738637,0.843983881,0.783105452,0.889315509,0.923430193,0.655537742,0.818783806,0.154184783
I102540,AWMT654,230515,ASUT06,0.82288675,0.516174681,0.651966198,0.863291959,0.540262913,0.350520715,0.658831067,0.943435945,0.588556626,0.556482637,0.898869473,0.364095352,0.707748162,0.685343132,0.431717159,0.369225123,0.155191464,0.917599241,0.843965291,0.035472299,0.306075432
I102560,AWMP115,230515,ASUP05,0.541503619,0.683504466,0.259328487,0.538147152,0.20549866,0.153040674,0.392564498,0.897144019,0.717553992,0.958095019,0.999391348,0.353973894,0.394251205,0.480218149,0.227115574,0.603442581,0.289507413,0.809828056,0.747747151,0.128130317,0.510705332
I102569,AWMDT22,230510,ASUDT02,0.578005037,0.3880701,0.908571167,0.780957271,0.933757456,0.579971838,0.278210972,0.611896007,0.471039082,0.089328336,0.200081692,0.847683375,0.226037591,0.481688566,0.453884163,0.299604373,0.670633505,0.532313035,0.595942446,0.146427277,0.320054617
I102544,AWMT658,230515,ASUT07,0.712879705,0.142283239,0.242863548,0.145705819,0.57326766,0.13061881,0.105465962,0.739887538,0.713438972,0.200313609,0.039093401,0.42477171,0.85045813,0.705292795,0.970167511,0.829001248,0.954946142,0.133563569,0.264361883,0.600421918,0.10010604
I102552,AWMT666,230515,ASUT14,0.357775916,0.038258133,0.073137244,0.362055585,0.601570385,0.217218757,0.941578884,0.971059234,0.556330505,0.287012677,0.088754576,0.271337023,0.940636375,0.385208684,0.547863129,0.500356089,0.024455122,0.31743744,0.055361017,0.667996906,0.906007873
I102557,AWMP112,230515,ASUP02,0.602368991,0.399139644,0.77040415,0.312629817,0.995018648,0.721863824,0.301955605,0.44333665,0.603236948,0.404717786,0.792585304,0.982680183,0.516353215,0.803769962,0.743710194,0.536794836,0.143113909,0.060287321,0.164626032,0.100988173,0.494371541
I102558,AWMP113,230515,ASUP03,0.687760831,0.925176255,0.789312755,0.938809121,0.741023479,0.180114053,0.162589553,0.790399328,0.462769459,0.557529842,0.101455669,0.845925099,0.565139224,0.043626039,0.963372213,0.812863044,0.163005155,0.506520753,0.315266623,0.346250377,0.724353557
I102564,AWMW59,230510,ASUW02,0.602645642,0.703028969,0.385726902,0.313436085,0.518090087,0.546171647,0.015916784,0.471865249,0.761809411,0.625300821,0.513505161,0.322204027,0.90497129,0.748418181,0.093500365,0.137263191,0.987289803,0.863794446,0.510957665,0.419768834,0.754801722
I102538,AWMT652,230515,ASUT01,0.515127512,0.039517484,0.080931114,0.626583318,0.472838215,0.89177296,0.952558249,0.492732636,0.617261577,0.414304316,0.506714183,0.271256677,0.79943487,0.326557562,0.915182693,0.91693028,0.230065472,0.407025789,0.995366855,0.372458959,0.808161053
I102551,AWMT665,230515,ASUT20,0.875843018,0.158178885,0.071616228,0.467785962,0.44430123,0.520176967,0.716872189,0.789031521,0.373153199,0.831651822,0.497413074,0.408761346,0.373391912,0.349479033,0.387885822,0.182501816,0.31525097,0.26470139,0.58132807,0.294957647,0.198586903
I102561,AWMP116,230515,ASUP06,0.645458312,0.772590308,0.624477556,0.222649537,0.842945317,0.46277523,0.915355431,0.94162461,0.176200652,0.387636898,0.018081629,0.748907275,0.58232525,0.075126693,0.121404297,0.966060632,0.117092489,0.013490616,0.117794284,0.442424115,0.575115013
I102562,AWMP117,230515,ASUP08,0.448293812,0.522042812,0.743108537,0.52671491,0.137310693,0.825908572,0.349902745,0.956218987,0.650059241,0.365004286,0.186697476,0.930211096,0.99326416,0.762328445,0.936304847,0.57158453,0.872944988,0.639810099,0.733558638,0.94172124,0.649250491
I102548,AWMT662,230515,ASUT19,0.960336355,0.435223483,0.696101098,0.550965622,0.992433117,0.627074298,0.871249121,0.020014044,0.176255313,0.266900885,0.359678682,0.186689292,0.103081379,0.552429535,0.306706812,0.612231934,0.750054181,0.908751863,0.767997674,0.385795385,0.234358009
I102539,AWMT653,230515,ASUT05,0.341748931,0.329780662,0.168047619,0.784439717,0.018313687,0.462323382,0.458035401,0.359670453,0.964099115,0.075394477,0.255565835,0.099972408,0.132392635,0.37632124,0.75155473,0.108211633,0.522965019,0.716965354,0.921493607,0.004795505,0.482437736
I102541,AWMT655,230515,ASUT02,0.125148442,0.364006979,0.606467189,0.770463429,0.897617966,0.465628524,0.311624522,0.293583767,0.20707177,0.73253695,0.736146792,0.470736441,0.280516526,0.644564447,0.513606654,0.00300239,0.651612306,0.078197798,0.267078624,0.178939844,0.555192097
I102547,AWMT661,230515,ASUT10,0.359376516,0.790949488,0.490365883,0.298435206,0.685834594,0.709692155,0.930707187,0.227184721,0.58158437,0.518683467,0.837997911,0.383416488,0.119428861,0.169088081,0.86512178,0.543742455,0.810039614,0.176486412,0.597282937,0.734635565,0.221092052
I102650,AWMW64,230517,ASUW02,0.769974347,0.286985135,0.07264101,0.229880522,0.18602928,0.022177108,0.230754098,0.06449706,0.967859516,0.3545526,0.563900045,0.981385951,0.070727663,0.707418831,0.292252039,0.334555041,0.176878792,0.588051772,0.738612728,0.607709637,0.936273174
I102651,AWMT-P3,230522,area1,0.586250129,0.943605608,0.138338526,0.55457615,0.901788097,0.99419904,0.69216541,0.410511089,0.782943082,0.872064172,0.839021741,0.465013735,0.494952141,0.615642081,0.496936301,0.92854869,0.404865068,0.32696591,0.899804086,0.159845029,0.925028354
I102874,AWMT-P8,230530,area1,0.560054411,0.222861364,0.058339759,0.942813671,0.663022376,0.049236926,0.366528075,0.553206474,0.115926657,0.599378944,0.852907954,0.941793211,0.4864096,0.234526814,0.98037556,0.222722834,0.414648769,0.07605497,0.848265496,0.954543847,0.778724572
I102669,AWMP119,230522,ASUP02,0.535134079,0.985668008,0.774251329,0.390388126,0.525986502,0.525530447,0.916961184,0.841953851,0.495247677,0.672162608,0.659562733,0.220711432,0.213751947,0.290090137,0.693705635,0.839285954,0.569347068,0.381772593,0.861504683,0.503656915,0.651029214
I102659,AWMT683,230522,ASUT15,0.592908777,0.298908613,0.037329424,0.109227419,0.766839793,0.943397159,0.9161841,0.883781113,0.555454478,0.657604965,0.43579039,0.208700639,0.586914673,0.383632184,0.401796992,0.251864353,0.262177599,0.448096034,0.931142298,0.157346179,0.992691966
I102654,AWMT680,230522,ASUT19,0.317231527,0.053182873,0.459026659,0.876274659,0.87281114,0.107783542,0.338367075,0.758000762,0.9059425,0.822954627,0.149129013,0.147478407,0.880269825,0.387165427,0.640524248,0.570660839,0.257956887,0.220705719,0.09125211,0.443764691,0.226819911
I102640,AWMP125,230522,ASUP08,0.065662695,0.59103259,0.635806061,0.147510973,0.078373086,0.086165901,0.000297839,0.061217744,0.342296176,0.070631108,0.625976261,0.335007527,0.623396488,0.793779824,0.595801298,0.792999089,0.082656591,0.585287551,0.406879335,0.651073164,0.884584845
I102968,AWMT720,230605,area1,0.581581918,0.601236189,0.933072435,0.834950534,0.640313727,0.463950971,0.806026844,0.439455016,0.313396936,0.219903793,0.072653714,0.597594696,0.764070038,0.967668553,0.365667537,0.639300521,0.757355804,0.428836536,0.956378712,0.232074508,0.716165489
I102649,AWMT679,230522,ASUT10,0.570396457,0.660941557,0.845569093,0.387141837,0.939109719,0.974100913,0.58769155,0.404524627,0.786835332,0.286693412,0.306931027,0.299709421,0.82175997,0.766122146,0.687368526,0.876706611,0.416303121,0.692440664,0.521673358,0.512553371,0.503301954
I102636,AWMDT24,230517,ASUDT02,0.198241352,0.495863058,0.452108309,0.431164877,0.009883276,0.032374485,0.533934758,0.530164883,0.103355764,0.296930592,0.579299521,0.212666191,0.66170141,0.517363013,0.587569626,0.949800877,0.20240083,0.634998834,0.724085732,0.352366976,0.888490337
I102646,AWMT-P2,230522,area2,0.285562397,0.007436941,0.1924422,0.368131117,0.079798657,0.544649928,0.58544674,0.790928462,0.580986396,0.768558581,0.465374585,0.857458164,0.729340951,0.402991048,0.401658452,0.4892257,0.161483381,0.799514663,0.148056894,0.924078054,0.806750246
I102655,AWMW65,230517,ASUW03,0.25142171,0.309827848,0.004199985,0.946835031,0.157058569,0.258890608,0.968502969,0.601450755,0.376244545,0.213091099,0.946670274,0.710218747,0.342353047,0.762473777,0.402085593,0.93456248,0.612964375,0.122570161,0.849808091,0.873954368,0.31765859
I102665,AWMW67,230517,ASUW05,0.755005367,0.697239859,0.011853706,0.938827385,0.725916746,0.680975303,0.294149131,0.963165785,0.092674544,0.205849657,0.909679281,0.597168274,0.652926316,0.47256546,0.565032499,0.089453366,0.035796957,0.651050337,0.036305857,0.863040536,0.843173692
I102634,AWMT670,230522,ASUT01,0.68477481,0.885952357,0.404571166,0.871617817,0.073200283,0.918601814,0.747530467,0.7567104,0.999665464,0.135374395,0.440745366,0.823442514,0.039678499,0.281623079,0.913625271,0.77243763,0.336667584,0.759809752,0.549695444,0.914622121,0.587593645
I102873,AWMT-P7,230530,area2,0.154150509,0.096597721,0.64311668,0.248697311,0.105077536,0.652801176,0.384647655,0.810942275,0.479538479,0.688100266,0.135775218,0.847666019,0.370509279,0.214612986,0.352749372,0.320778891,0.676697156,0.011721054,0.844704477,0.803476889,0.171887891
I102656,AWMT-P4,230522,area3,0.688472932,0.779567861,0.690608087,0.092885435,0.400611775,0.309278002,0.198464336,0.637631817,0.35595176,0.978180434,0.214836602,0.960072726,0.946787723,0.127228925,0.577808762,0.627613382,0.267111158,0.724122324,0.451005545,0.974071163,0.615470113
I102645,AWMW63,230517,ASUW01,0.052581758,0.174460349,0.02667936,0.048932831,0.566419613,0.648832223,0.898686826,0.285721289,0.919168641,0.310870705,0.061208796,0.505346854,0.183210897,0.02289559,0.893126489,0.026579448,0.590609606,0.713203837,0.101383052,0.777136692,0.331137902
I102635,AWMP122,230522,ASUP07,0.450733274,0.251457552,0.334585225,0.856130073,0.94901247,0.248642164,0.683054044,0.15826416,0.581077411,0.542010995,0.843012458,0.975310796,0.755028615,0.391569981,0.528745392,0.045342286,0.283261018,0.891139103,0.115871528,0.239380957,0.672787605
I102875,AWMT-P9,230530,area3,0.529557427,0.250500775,0.877493833,0.10050866,0.530741961,0.693001797,0.021010202,0.323755649,0.618257307,0.3707122,0.887754456,0.868628032,0.698172299,0.455733188,0.250758643,0.354278263,0.973183995,0.437577294,0.753869634,0.233009543,0.468843241
